"","cod_mun","ano_censo","mediaEducacao","psf"
"6430",230075,2008,5.47112211221122,1
"6431",230080,2008,5,1
"6432",230090,2008,5.73184357541899,1
"6433",230100,2008,4.87763713080169,1
"6434",230110,2008,5.45080600333519,1
"6435",230120,2008,5.3125,1
"6436",230125,2008,5.32835820895522,1
"6437",230130,2008,4.75185185185185,1
"6438",230140,2008,5.3573883161512,1
"6439",230150,2008,5.15942028985507,1
"6440",230160,2008,5.19520547945205,1
"6441",230170,2008,5.20373027259684,1
"6442",230180,2008,4.92941176470588,1
"6443",230185,2008,5.47507331378299,1
"6444",230190,2008,5.40255591054313,1
"6445",230195,2008,5.068669527897,1
"6446",230200,2008,5.2882096069869,1
"6447",230205,2008,5.36245954692557,1
"6448",230210,2008,5.32169811320755,1
"6449",230220,2008,5.12941176470588,1
"6450",230230,2008,5.61971830985915,1
"6451",230240,2008,4.8075780089153,1
"6452",230250,2008,5.35840707964602,1
"6453",230260,2008,5.35880398671096,1
"6454",230270,2008,5.44455958549223,1
"6455",230280,2008,5.13228809407153,1
"6456",230290,2008,5.66548042704626,1
"6457",230300,2008,4.85416666666667,1
"6458",230310,2008,5.23125,1
"6459",230320,2008,5.13621262458472,1
"6460",230330,2008,5.23297491039427,1
"6461",230340,2008,5.53670886075949,1
"6462",230350,2008,5.53151862464183,1
"6463",230360,2008,5.27058823529412,1
"6464",230365,2008,5.55263157894737,1
"6465",230370,2008,5.08261836669844,1
"6466",230380,2008,5.16981132075472,1
"6467",230390,2008,5.31212121212121,1
"6468",230393,2008,5.46153846153846,1
"6469",230395,2008,5.05555555555556,1
"6470",230400,2008,5.46634615384615,1
"6471",230410,2008,5.29928057553957,1
"6472",230420,2008,5.42647058823529,1
"6473",230423,2008,5.6520618556701,1
"6474",230425,2008,5.83012820512821,1
"6475",230426,2008,5.18823529411765,1
"6476",230427,2008,5.34883720930233,1
"6477",230428,2008,5.44822256568779,1
"6478",230430,2008,5.6,1
"6479",230435,2008,5.64462809917355,1
"6480",230440,2008,5.19517934952474,1
"6481",230445,2008,5.07777777777778,1
"6482",230450,2008,5.17405063291139,1
"6483",230460,2008,5.33333333333333,1
"6484",230465,2008,5.21646341463415,1
"6485",230470,2008,5.26532663316583,1
"6486",230480,2008,4.92592592592593,1
"6487",230490,2008,4.91216216216216,1
"6488",230495,2008,5.21195652173913,1
"6489",230500,2008,5.28260869565217,1
"6490",230510,2008,5.28333333333333,1
"6491",230520,2008,5.16272965879265,1
"6492",230523,2008,5.07366071428571,1
"6493",230526,2008,5.04198473282443,1
"6494",230530,2008,5.25,1
"6495",230533,2008,5.24691358024691,1
"6496",230535,2008,5.10628019323671,1
"6497",230540,2008,5.05286343612335,1
"6498",230550,2008,5.24495967741935,1
"6499",230560,2008,5.20123203285421,1
"6500",230565,2008,5.50769230769231,1
"6501",230570,2008,4.93203883495146,1
"6502",230580,2008,5.09635416666667,1
"6503",230590,2008,5.30853391684902,1
"6504",230600,2008,5.32378223495702,1
"6505",230610,2008,5.17412935323383,1
"6506",230620,2008,5.7563025210084,1
"6507",230625,2008,5.12342569269521,1
"6508",230630,2008,5.12083936324168,1
"6509",230640,2008,5.32861476238625,1
"6510",230650,2008,5.3108504398827,1
"6511",230655,2008,5.51205673758865,1
"6512",230660,2008,5.04639175257732,1
"6513",230670,2008,5.23540489642185,1
"6514",230680,2008,5.34131736526946,1
"6515",230690,2008,4.99160839160839,1
"6516",230700,2008,5.3009900990099,1
"6517",230710,2008,5.25593667546174,1
"6518",230720,2008,5.70498084291188,1
"6519",230725,2008,5.94422310756972,1
"6520",230730,2008,5.20331707317073,1
"6521",230740,2008,5.43736263736264,1
"6522",230750,2008,5.15035460992908,1
"6523",230760,2008,5.31802366040362,1
"6524",230763,2008,5.20161290322581,1
"6525",230765,2008,5.17603583426652,1
"6526",230770,2008,5.33146924250127,1
"6527",230780,2008,5.34916559691913,1
"6528",230790,2008,5.125,1
"6529",230800,2008,5.25232403718459,1
"6530",230810,2008,5.34714003944773,1
"6531",230820,2008,5.24045801526718,1
"6532",230830,2008,5.16485507246377,1
"6533",230835,2008,5.14893617021277,1
"6534",230837,2008,5.5531914893617,1
"6535",230840,2008,5.24372759856631,1
"6536",230850,2008,5.05504587155963,1
"6537",230860,2008,5.22169811320755,1
"6538",230870,2008,5.19504830917874,1
"6539",230880,2008,5.31018518518519,1
"6540",230890,2008,5.50759878419453,1
"6541",230900,2008,5.16033755274262,1
"6542",230910,2008,5.28260869565217,1
"6543",230920,2008,5.65432098765432,1
"6544",230930,2008,5.11228070175439,1
"6545",230940,2008,5.42592592592593,1
"6546",230945,2008,5.26690391459075,1
"6547",230950,2008,5.01538461538462,1
"6548",230960,2008,5.24626865671642,1
"6549",230970,2008,5.11627906976744,1
"6550",230980,2008,5.4789644012945,1
"6551",230990,2008,5.31372549019608,1
"6552",231000,2008,5.49350649350649,1
"6553",231010,2008,5.32051282051282,1
"6554",231020,2008,5.43946188340807,1
"6555",231025,2008,5.47388781431335,1
"6556",231030,2008,5.61768707482993,1
"6557",231040,2008,5.19784172661871,1
"6558",231050,2008,5.31644359464627,1
"6559",231060,2008,5.69230769230769,1
"6560",231070,2008,5.45278450363196,1
"6561",231080,2008,5.13405797101449,1
"6562",231085,2008,5.15023474178404,1
"6563",231090,2008,5.11666666666667,1
"6564",231095,2008,4.83333333333333,1
"6565",231100,2008,5.39365079365079,1
"6566",231110,2008,5.32663316582915,1
"6567",231120,2008,5.12017167381974,1
"6568",231123,2008,5.07446808510638,1
"6569",231126,2008,5.48064516129032,1
"6570",231130,2008,5.3874469089193,1
"6571",231135,2008,5.58381502890173,1
"6572",231140,2008,5.13713212273012,1
"6573",231150,2008,5.25396825396825,1
"6574",231160,2008,5.18486055776892,1
"6575",231170,2008,5.01983002832861,1
"6576",231180,2008,5.27785613540197,1
"6577",231190,2008,5.15724815724816,1
"6578",231195,2008,4.91111111111111,1
"6579",231200,2008,4.79542566709022,1
"6580",231210,2008,5.45226130653266,1
"6581",231220,2008,5.1900212314225,1
"6582",231230,2008,5.22550675675676,1
"6583",231240,2008,5.63113604488079,1
"6584",231250,2008,5.512,1
"6585",231260,2008,5.14634146341463,1
"6586",231270,2008,5.2629246676514,1
"6587",231280,2008,5.12571428571429,1
"6588",231290,2008,5.45709281961471,1
"6589",231300,2008,5.30241935483871,1
"6590",231310,2008,4.96588868940754,1
"6591",231320,2008,5.20551724137931,1
"6592",231325,2008,4.86813186813187,1
"6593",231330,2008,5.39684813753582,1
"6594",231335,2008,5.23381294964029,1
"6595",231340,2008,5.29818887451488,1
"6596",231350,2008,5.93297297297297,1
"6597",231355,2008,5.46096654275093,1
"6598",231360,2008,5.5499316005472,1
"6599",231370,2008,5.0859375,1
"6600",231375,2008,5.18025751072961,1
"6601",231380,2008,5.28955696202532,1
"6602",231390,2008,5.32608695652174,1
"6603",231395,2008,5.07575757575758,1
"6604",231400,2008,5.33491686460808,1
"6605",231410,2008,4.94557823129252,1
"6606",240010,2008,5.5390625,1
"6607",240020,2008,5.27314211212516,1
"6608",240030,2008,5.29807692307692,1
"6609",240040,2008,5.71428571428571,1
"6610",240050,2008,5.24384236453202,1
"6611",240060,2008,5.78378378378378,1
"6612",240070,2008,5.1304347826087,1
"6613",240080,2008,5.03726708074534,1
"6614",240090,2008,5.0251256281407,1
"6615",240100,2008,5.49667994687915,1
"6616",240110,2008,5.55555555555556,1
"6617",240120,2008,5.65605095541401,1
"6618",240130,2008,5.42391304347826,1
"6619",240140,2008,5.28846153846154,1
"6620",240145,2008,5.32456140350877,1
"6621",240150,2008,5.53571428571429,1
"6622",240160,2008,5.24324324324324,1
"6623",240165,2008,4.6,1
"6624",240170,2008,5.09815950920245,1
"6625",240180,2008,5.40789473684211,1
"6626",240185,2008,5.28571428571429,1
"6627",240190,2008,5.375,1
"6628",240200,2008,5.53858875413451,1
"6629",240210,2008,5.40588235294118,1
"6630",240220,2008,4.97335701598579,1
"6631",240230,2008,5.27542372881356,1
"6632",240240,2008,5.72972972972973,1
"6633",240250,2008,4.4,1
"6634",240260,2008,5.13603988603989,1
"6635",240270,2008,5.42857142857143,1
"6636",240280,2008,5.07,1
"6637",240290,2008,4.93670886075949,1
"6638",240300,2008,5.45,1
"6639",240310,2008,5.46417998815867,1
"6640",240320,2008,5.59322033898305,1
"6641",240325,2008,5.32002661343979,1
"6642",240330,2008,5.54205607476636,1
"6643",240340,2008,5.04878048780488,1
"6644",240350,2008,4.62096774193548,1
"6645",240360,2008,5.11111111111111,1
"6646",240370,2008,5.25714285714286,1
"6647",240375,2008,5.77272727272727,1
"6648",240380,2008,5.12698412698413,1
"6649",240390,2008,5.09090909090909,1
"6650",240400,2008,5.26315789473684,1
"6651",240410,2008,6,1
"6652",240420,2008,5.10021786492375,1
"6653",240430,2008,5.02127659574468,1
"6654",240440,2008,5.42168674698795,1
"6655",240450,2008,5.22727272727273,1
"6656",240460,2008,5.27397260273973,1
"6657",240470,2008,5.54545454545455,1
"6658",240480,2008,5.5,1
"6659",240485,2008,5.8125,1
"6660",240490,2008,5.54216867469879,1
"6661",240500,2008,4.99009900990099,1
"6662",240510,2008,4.96551724137931,1
"6663",240520,2008,5.14634146341463,1
"6664",240530,2008,5.42702702702703,1
"6665",240540,2008,5.51724137931035,1
"6666",240550,2008,5.16666666666667,1
"6667",240560,2008,4.93103448275862,1
"6668",240570,2008,5.47857142857143,1
"6669",240580,2008,5.23740310077519,1
"6670",240590,2008,5.62068965517241,1
"6671",240600,2008,5.3953488372093,1
"6672",240610,2008,5.37826086956522,1
"6673",240615,2008,5.83333333333333,1
"6674",240620,2008,5.14285714285714,1
"6675",240630,2008,5.93617021276596,1
"6676",240640,2008,5,1
"6677",240650,2008,5.02409638554217,1
"6678",240660,2008,4.91156462585034,1
"6679",240670,2008,5.36708860759494,1
"6680",240680,2008,5.40909090909091,1
"6681",240690,2008,5.04255319148936,1
"6682",240700,2008,5.15254237288136,1
"6683",240710,2008,5.1683958499601,1
"6684",240720,2008,5.35989256938227,1
"6685",240725,2008,4.83333333333333,1
"6686",240730,2008,5.43396226415094,1
"6687",240740,2008,5.34134615384615,1
"6688",240750,2008,5.23489932885906,1
"6689",240760,2008,5.44791666666667,1
"6690",240770,2008,5.10958904109589,1
"6691",240780,2008,4.98311444652908,1
"6692",240790,2008,5.8,1
"6693",240800,2008,5.48293728783277,1
"6694",240810,2008,5.39414016489988,1
"6695",240820,2008,4.97590361445783,1
"6696",240830,2008,5.25207296849088,1
"6697",240840,2008,5.18181818181818,1
"6698",240850,2008,5.34375,1
"6699",240860,2008,5.26666666666667,1
"6700",240870,2008,5.39622641509434,1
"6701",240880,2008,5.2621359223301,1
"6702",240890,2008,5.39966273187184,1
"6703",240895,2008,4.93103448275862,1
"6704",240910,2008,5.27450980392157,1
"6705",240920,2008,5.28571428571429,1
"6706",240930,2008,5.14950980392157,1
"6707",240933,2008,5.85714285714286,1
"6708",240940,2008,5.48423423423423,1
"6709",240950,2008,5.00961538461539,1
"6710",240960,2008,4.7,1
"6711",240970,2008,5.125,1
"6712",240980,2008,4.96710526315789,1
"6713",240990,2008,5.8,1
"6714",241000,2008,5.65,1
"6715",241010,2008,5.08733624454148,1
"6716",241020,2008,5.39655172413793,1
"6717",241025,2008,4.90476190476191,1
"6718",241030,2008,5.27710843373494,1
"6719",241040,2008,4.85567010309278,1
"6720",241050,2008,5.29411764705882,1
"6721",241060,2008,4.984375,1
"6722",241070,2008,5.61363636363636,1
"6723",241080,2008,5.2962962962963,1
"6724",241090,2008,5.22222222222222,1
"6725",241100,2008,5.57777777777778,1
"6726",241105,2008,5.55555555555556,1
"6727",241110,2008,5.54929577464789,1
"6728",241120,2008,5.50805767599661,1
"6729",241140,2008,5.25187969924812,1
"6730",241142,2008,5.66666666666667,1
"6731",241150,2008,5.20573689416419,1
"6732",241160,2008,4.98901098901099,1
"6733",241170,2008,4.83783783783784,1
"6734",241180,2008,6,1
"6735",241190,2008,5.61111111111111,1
"6736",241200,2008,5.2258726899384,1
"6737",241210,2008,5.55555555555556,1
"6738",241220,2008,5.15170278637771,1
"6739",241230,2008,5.03900709219858,1
"6740",241240,2008,5.48148148148148,1
"6741",241250,2008,5.40776699029126,1
"6742",241255,2008,5.01515151515152,1
"6743",241260,2008,5.13839285714286,1
"6744",241270,2008,5.14942528735632,1
"6745",241280,2008,5.13333333333333,1
"6746",241290,2008,5.10802469135802,1
"6747",241300,2008,5.2112676056338,1
"6748",241310,2008,5.55813953488372,1
"6749",241320,2008,5,1
"6750",241330,2008,5.31632653061224,1
"6751",241335,2008,5.17647058823529,1
"6752",241340,2008,5.23170731707317,1
"6753",241350,2008,5.578125,1
"6754",241355,2008,5.33333333333333,1
"6755",241360,2008,5.40909090909091,1
"6756",241370,2008,5.3125,1
"6757",241380,2008,5.55172413793103,1
"6758",241390,2008,5.06986899563319,1
"6759",241400,2008,5.63157894736842,1
"6760",241410,2008,5.33606557377049,1
"6761",241415,2008,5.33333333333333,1
"6762",241420,2008,5.98076923076923,1
"6763",241430,2008,5,1
"6764",241440,2008,5.18532818532818,1
"6765",241445,2008,4.56521739130435,1
"6766",241450,2008,5.51801801801802,1
"6767",241460,2008,5.40828402366864,1
"6768",241470,2008,4.72727272727273,1
"6769",241475,2008,5.47058823529412,1
"6770",241480,2008,5.26984126984127,1
"6771",241490,2008,5.2,1
"6772",241500,2008,4.48,1
"6773",250010,2008,5.12878787878788,1
"6774",250020,2008,5.05882352941176,1
"6775",250030,2008,4.8342175066313,1
"6776",250040,2008,4.98453608247423,1
"6777",250050,2008,5.07142857142857,1
"6778",250053,2008,3.83333333333333,1
"6779",250057,2008,5.5,1
"6780",250060,2008,5.21097046413502,1
"6781",250070,2008,5.23887587822014,1
"6782",250073,2008,5.53333333333333,1
"6783",250077,2008,5.23076923076923,1
"6784",250080,2008,4.67647058823529,1
"6785",250090,2008,4.76100628930818,1
"6786",250100,2008,5.16,1
"6787",250110,2008,5.17142857142857,1
"6788",250115,2008,3.57142857142857,1
"6789",250120,2008,5.16,1
"6790",250130,2008,4.87699316628702,1
"6791",250135,2008,4.92307692307692,1
"6792",250140,2008,4.96907216494845,1
"6793",250150,2008,4.86410256410256,1
"6794",250153,2008,4.66666666666667,1
"6795",250157,2008,4.92,1
"6796",250160,2008,4.73539518900344,1
"6797",250170,2008,4.82142857142857,1
"6798",250180,2008,5.10604558969276,1
"6799",250190,2008,5.34468085106383,1
"6800",250200,2008,5.20689655172414,1
"6801",250205,2008,5,1
"6802",250210,2008,5.26582278481013,1
"6803",250215,2008,5.5,1
"6804",250220,2008,4.25,1
"6805",250230,2008,5.57692307692308,1
"6806",250240,2008,4.80645161290323,1
"6807",250250,2008,5.01182033096927,1
"6808",250260,2008,4.92481203007519,1
"6809",250270,2008,5.08333333333333,1
"6810",250280,2008,5.11320754716981,1
"6811",250290,2008,5.64462809917355,1
"6812",250300,2008,5.18556701030928,1
"6813",250310,2008,5.53333333333333,1
"6814",250320,2008,5.37111517367459,1
"6815",250330,2008,5.02873563218391,1
"6816",250340,2008,5.37931034482759,1
"6817",250350,2008,5.21238938053097,1
"6818",250355,2008,5.27868852459016,1
"6819",250360,2008,5.22222222222222,1
"6820",250370,2008,5.29530201342282,1
"6821",250375,2008,4.9,1
"6822",250380,2008,5.375,1
"6823",250390,2008,4.89285714285714,1
"6824",250400,2008,5.30390125236508,1
"6825",250403,2008,4.90625,1
"6826",250407,2008,5.24,1
"6827",250410,2008,5.31818181818182,1
"6828",250415,2008,5.06896551724138,1
"6829",250420,2008,5.63440860215054,1
"6830",250430,2008,5.44091360476663,1
"6831",250435,2008,4.9,1
"6832",250440,2008,5.36941176470588,1
"6833",250450,2008,5.08823529411765,1
"6834",250460,2008,4.54347826086957,1
"6835",250470,2008,5.0495867768595,1
"6836",250480,2008,5.02208201892744,1
"6837",250485,2008,5.5,1
"6838",250490,2008,5.2089552238806,1
"6839",250500,2008,4.88034188034188,1
"6840",250510,2008,5.25657894736842,1
"6841",250520,2008,5.30555555555556,1
"6842",250523,2008,4.75892857142857,1
"6843",250527,2008,4.77777777777778,1
"6844",250530,2008,4.96923076923077,1
"6845",250535,2008,4.71052631578947,1
"6846",250540,2008,5.46363636363636,1
"6847",250550,2008,4.94444444444444,1
"6848",250560,2008,5.03973509933775,1
"6849",250570,2008,5.75454545454545,1
"6850",250580,2008,4.33333333333333,1
"6851",250590,2008,4.80769230769231,1
"6852",250600,2008,5.16368128474367,1
"6853",250610,2008,4.95222929936306,1
"6854",250620,2008,5.31111111111111,1
"6855",250625,2008,4.37313432835821,1
"6856",250630,2008,5.20526723470178,1
"6857",250640,2008,4.77464788732394,1
"6858",250650,2008,5.39166666666667,1
"6859",250660,2008,5.33333333333333,1
"6860",250670,2008,5.18421052631579,1
"6861",250680,2008,5.02325581395349,1
"6862",250690,2008,4.90915750915751,1
"6863",250700,2008,5.30847953216374,1
"6864",250710,2008,5.1219512195122,1
"6865",250720,2008,4.75352112676056,1
"6866",250730,2008,5.11282051282051,1
"6867",250740,2008,5.18604651162791,1
"6868",250750,2008,5.29762333453367,1
"6869",250760,2008,6.55172413793103,1
"6870",250770,2008,5.15068493150685,1
"6871",250780,2008,5.35714285714286,1
"6872",250790,2008,5.18518518518519,1
"6873",250800,2008,4.93406593406593,1
"6874",250810,2008,4.96296296296296,1
"6875",250820,2008,5.16901408450704,1
"6876",250830,2008,4.94088669950739,1
"6877",250840,2008,4.85185185185185,1
"6878",250850,2008,5.25694444444444,1
"6879",250855,2008,4.68181818181818,1
"6880",250860,2008,5.40659340659341,1
"6881",250870,2008,5.34,1
"6882",250880,2008,5.21052631578947,1
"6883",250890,2008,4.92704402515723,1
"6884",250900,2008,5.13414634146341,1
"6885",250905,2008,4.8,1
"6886",250910,2008,5.20657276995305,1
"6887",250915,2008,4.84375,1
"6888",250920,2008,4.81422924901186,1
"6889",250930,2008,4.75,1
"6890",250933,2008,4.87096774193548,1
"6891",250937,2008,5.5,1
"6892",250939,2008,4.78947368421053,1
"6893",250940,2008,5.25714285714286,1
"6894",250950,2008,5.1304347826087,1
"6895",250960,2008,4.53846153846154,1
"6896",250970,2008,5.29425556858148,1
"6897",250980,2008,4.5,1
"6898",250990,2008,5.08898305084746,1
"6899",251000,2008,5.24074074074074,1
"6900",251010,2008,5.18340611353712,1
"6901",251020,2008,5.1006711409396,1
"6902",251030,2008,5,1
"6903",251040,2008,5.20487804878049,1
"6904",251050,2008,5.08,1
"6905",251060,2008,5.77777777777778,1
"6906",251065,2008,5.08333333333333,1
"6907",251070,2008,4.94285714285714,1
"6908",251080,2008,5.4434880239521,1
"6909",251090,2008,5.2390243902439,1
"6910",251100,2008,5.09523809523809,1
"6911",251110,2008,5.1437908496732,1
"6912",251120,2008,5.54353562005277,1
"6913",251130,2008,5.2088772845953,1
"6914",251140,2008,5.11531190926276,1
"6915",251150,2008,5.10457516339869,1
"6916",251160,2008,4.79365079365079,1
"6917",251170,2008,4.86842105263158,1
"6918",251180,2008,4.87179487179487,1
"6919",251190,2008,5.2,1
"6920",251200,2008,5.27522935779816,1
"6921",251203,2008,5.06,1
"6922",251207,2008,4.72727272727273,1
"6923",251210,2008,5.23000987166831,1
"6924",251220,2008,7.08888888888889,1
"6925",251230,2008,5.23292273236282,1
"6926",251240,2008,5.32,1
"6927",251250,2008,5.20843091334895,1
"6928",251260,2008,5.82857142857143,1
"6929",251270,2008,5.32758620689655,1
"6930",251272,2008,4.61290322580645,1
"6931",251274,2008,6,1
"6932",251275,2008,5.92307692307692,1
"6933",251276,2008,4,1
"6934",251278,2008,5,1
"6935",251280,2008,4.67647058823529,1
"6936",251290,2008,4.84679334916865,1
"6937",251300,2008,5.12244897959184,1
"6938",251310,2008,4.80327868852459,1
"6939",251315,2008,4.30769230769231,1
"6940",251320,2008,5.61666666666667,1
"6941",251330,2008,5.21917808219178,1
"6942",251335,2008,5.21428571428571,1
"6943",251340,2008,5.3899721448468,1
"6944",251350,2008,4.875,1
"6945",251360,2008,5.21621621621622,1
"6946",251365,2008,5.14285714285714,1
"6947",251370,2008,5.19016393442623,1
"6948",251380,2008,5.47368421052632,1
"6949",251385,2008,5.5,1
"6950",251390,2008,4.7713717693837,1
"6951",251392,2008,4.88888888888889,1
"6952",251394,2008,5.33333333333333,1
"6953",251396,2008,5.5,1
"6954",251398,2008,5.90909090909091,1
"6955",251400,2008,5.16666666666667,1
"6956",251410,2008,4.72413793103448,1
"6957",251420,2008,5.06451612903226,1
"6958",251430,2008,4.92121212121212,1
"6959",251440,2008,5.1304347826087,1
"6960",251445,2008,5.9,1
"6961",251450,2008,5.09375,1
"6962",251455,2008,4,1
"6963",251460,2008,5.6,1
"6964",251465,2008,5.25,1
"6965",251470,2008,5.58333333333333,1
"6966",251480,2008,4.44444444444444,1
"6967",251490,2008,5.43555555555556,1
"6968",251500,2008,5.21739130434783,1
"6969",251510,2008,5.14285714285714,1
"6970",251520,2008,5.07407407407407,1
"6971",251530,2008,5.04721030042918,1
"6972",251540,2008,5.01621621621622,1
"6973",251550,2008,5.17903930131004,1
"6974",251560,2008,5,1
"6975",251570,2008,5.1,1
"6976",251580,2008,5.04,1
"6977",251590,2008,5.21739130434783,1
"6978",251593,2008,5.71428571428571,1
"6979",251597,2008,5.06666666666667,1
"6980",251600,2008,4.84893267651888,1
"6981",251610,2008,5.18357487922705,1
"6982",251615,2008,4.86363636363636,1
"6983",251620,2008,5.33560090702948,1
"6984",251630,2008,5.288,1
"6985",251640,2008,5.33333333333333,1
"6986",251650,2008,5.09271523178808,1
"6987",251660,2008,5.25139664804469,1
"6988",251670,2008,5.29090909090909,1
"6989",251675,2008,5.6,1
"6990",251680,2008,5.11650485436893,1
"6991",251690,2008,5.1686460807601,1
"6992",251700,2008,5.12138728323699,1
"6993",251710,2008,5.56521739130435,1
"6994",251720,2008,5.5,1
"6995",251740,2008,5,1
"6996",260005,2008,5.30191256830601,1
"6997",260010,2008,5.64766525166768,1
"6998",260020,2008,5.1195652173913,1
"6999",260030,2008,5.08988764044944,1
"7000",260040,2008,4.85074626865672,1
"7001",260050,2008,4.58978723404255,1
"7002",260060,2008,4.65079365079365,1
"7003",260070,2008,5.12641509433962,1
"7004",260080,2008,5.02903225806452,1
"7005",260090,2008,4.72294372294372,1
"7006",260100,2008,4.89393939393939,1
"7007",260105,2008,4.97619047619048,1
"7008",260110,2008,4.87368421052632,1
"7009",260120,2008,5.30692621095518,1
"7010",260130,2008,4.73684210526316,1
"7011",260140,2008,5.16192283364959,1
"7012",260150,2008,4.83333333333333,1
"7013",260160,2008,5.15204678362573,1
"7014",260170,2008,5.07654650645305,1
"7015",260180,2008,5.18552036199095,1
"7016",260190,2008,5.23268870867124,1
"7017",260200,2008,5,1
"7018",260210,2008,4.90871794871795,1
"7019",260220,2008,5.452,1
"7020",260230,2008,4.71659482758621,1
"7021",260240,2008,4.92542372881356,1
"7022",260250,2008,5.29565217391304,1
"7023",260260,2008,5.18963165075034,1
"7024",260270,2008,5.37162162162162,1
"7025",260280,2008,4.99167360532889,1
"7026",260290,2008,5.24982104509664,1
"7027",260300,2008,5.33252427184466,1
"7028",260310,2008,5.09727626459144,1
"7029",260320,2008,4.87214611872146,1
"7030",260330,2008,5.22598870056497,1
"7031",260340,2008,5.31818181818182,1
"7032",260345,2008,5.19798657718121,1
"7033",260350,2008,5.0188679245283,1
"7034",260360,2008,4.93846153846154,1
"7035",260370,2008,4.88330341113106,1
"7036",260380,2008,5.07849829351536,1
"7037",260390,2008,5.55371900826446,1
"7038",260392,2008,4.91414141414141,1
"7039",260400,2008,5.25504587155963,1
"7040",260410,2008,5.31065586301789,1
"7041",260415,2008,5.04724409448819,1
"7042",260420,2008,4.92883895131086,1
"7043",260430,2008,5.31707317073171,1
"7044",260440,2008,5.07865168539326,1
"7045",260450,2008,5.11857707509881,1
"7046",260460,2008,5.1198347107438,1
"7047",260470,2008,4.78552278820375,1
"7048",260480,2008,4.91036414565826,1
"7049",260490,2008,5.09132420091324,1
"7050",260500,2008,5.05721393034826,1
"7051",260510,2008,4.96013289036545,1
"7052",260515,2008,5.39666666666667,1
"7053",260520,2008,5.055720653789,1
"7054",260530,2008,4.92917847025496,1
"7055",260540,2008,5.30869565217391,1
"7056",260545,2008,5.35294117647059,1
"7057",260550,2008,5.22972972972973,1
"7058",260560,2008,4.80882352941176,1
"7059",260570,2008,5.13516609392898,1
"7060",260580,2008,4.74358974358974,1
"7061",260590,2008,5.15844155844156,1
"7062",260600,2008,5.2078239608802,1
"7063",260610,2008,5.07964601769912,1
"7064",260620,2008,5.42285237698082,1
"7065",260630,2008,5.09401709401709,1
"7066",260640,2008,5.12392426850258,1
"7067",260650,2008,5.04007633587786,1
"7068",260660,2008,5,1
"7069",260670,2008,5.32203389830508,1
"7070",260680,2008,5.35080058224163,1
"7071",260690,2008,5.50819672131148,1
"7072",260700,2008,4.9175,1
"7073",260710,2008,5.52380952380952,1
"7074",260720,2008,4.84479166666667,1
"7075",260730,2008,4.81952662721894,1
"7076",260740,2008,4.89285714285714,1
"7077",260750,2008,4.93981481481481,1
"7078",260760,2008,5.39766081871345,1
"7079",260765,2008,5.34633385335413,1
"7080",260770,2008,5.33505154639175,1
"7081",260775,2008,5.34420289855072,1
"7082",260780,2008,4.95289855072464,1
"7083",260790,2008,5.1251144898333,1
"7084",260795,2008,4.8936170212766,1
"7085",260800,2008,4.73142857142857,1
"7086",260805,2008,4.9009009009009,1
"7087",260810,2008,5.27593818984547,1
"7088",260820,2008,5.18888888888889,1
"7089",260825,2008,5.43333333333333,1
"7090",260830,2008,5.22850122850123,1
"7091",260840,2008,5.02536231884058,1
"7092",260845,2008,5.41463414634146,1
"7093",260850,2008,5.13268608414239,1
"7094",260860,2008,5.20408163265306,1
"7095",260870,2008,4.7816091954023,1
"7096",260875,2008,5.11764705882353,1
"7097",260880,2008,4.94638694638695,1
"7098",260890,2008,5.42370039128004,1
"7099",260900,2008,5.22294654498044,1
"7100",260910,2008,5.5323951141795,1
"7101",260915,2008,4.85,1
"7102",260920,2008,4.91237113402062,1
"7103",260930,2008,5.21836228287841,1
"7104",260940,2008,5.44561403508772,1
"7105",260950,2008,5.37709923664122,1
"7106",260960,2008,5.20230084653788,1
"7107",260970,2008,5.42545454545455,1
"7108",260980,2008,5.37991266375546,1
"7109",260990,2008,4.99352051835853,1
"7110",261000,2008,5.19777468706537,1
"7111",261010,2008,4.54198473282443,1
"7112",261020,2008,4.81763527054108,1
"7113",261030,2008,5.2,1
"7114",261040,2008,5.20990566037736,1
"7115",261050,2008,5.11594202898551,1
"7116",261060,2008,5.30357142857143,1
"7117",261070,2008,5.38880167451596,1
"7118",261080,2008,5.03012048192771,1
"7119",261090,2008,5.30135501355014,1
"7120",261100,2008,5.21625766871166,1
"7121",261110,2008,5.27163723566601,1
"7122",261120,2008,5.24463519313305,1
"7123",261130,2008,5.00392156862745,1
"7124",261140,2008,4.78260869565217,1
"7125",261150,2008,5.22519083969466,1
"7126",261153,2008,5.3469387755102,1
"7127",261160,2008,5.34327849064525,1
"7128",261170,2008,5.49333333333333,1
"7129",261180,2008,5.14669926650367,1
"7130",261190,2008,5.20632737276479,1
"7131",261200,2008,4.86324786324786,1
"7132",261210,2008,4.64705882352941,1
"7133",261220,2008,5.46544831524843,1
"7134",261230,2008,4.78005865102639,1
"7135",261240,2008,4.98009950248756,1
"7136",261245,2008,4.79133858267717,1
"7137",261247,2008,4.84210526315789,1
"7138",261250,2008,5.125250501002,1
"7139",261255,2008,4.90272373540856,1
"7140",261260,2008,5.00691244239631,1
"7141",261270,2008,4.86206896551724,1
"7142",261280,2008,5.03743315508021,1
"7143",261290,2008,4.87441860465116,1
"7144",261300,2008,5.23220973782772,1
